Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
315,Hyundai,i20,2016,Diesel,Manual,1990000.0,14.6,2500,4,9300.0
316,Toyota,Innova,2023,Petrol,Automatic,1000000.0,21.0,1500,6,19200.0
317,Toyota,Urban Cruiser,2023,Petrol,Manual,2680000.0,11.6,1800,4,18100.0
318,Mahindra,XUV300,2020,Petrol,Automatic,2060000.0,19.8,1000,4,7700.0
319,Toyota,Glanza,2021,Electric,Automatic,1530000.0,25.8,1200,4,11300.0
320,Honda,Amaze,2015,Petrol,Manual,2770000.0,22.1,2500,5,19200.0
321,Kia,Seltos,2017,Electric,Automatic,3400000.0,23.4,1500,6,11900.0
322,Maruti Suzuki,Dzire,2018,Petrol,Automatic,1520000.0,29.9,1500,5,12700.0
323,Toyota,Urban Cruiser,2019,CNG,Manual,2960000.0,23.0,2500,5,12300.0
324,Volkswagen,Tiguan,2017,Petrol,Manual,920000.0,29.3,1800,7,5700.0
325,Mahindra,Bolero,2022,Electric,Manual,1850000.0,14.9,800,6,18400.0
326,Maruti Suzuki,Baleno,2016,Diesel,Automatic,2280000.0,19.6,1500,5,14400.0
327,Tata Motors,Punch,2020,Electric,Automatic,1590000.0,17.2,2000,6,14300.0
328,Tata Motors,Punch,2016,Electric,Manual,3040000.0,18.9,1200,5,5800.0
329,Kia,Seltos,2015,Diesel,Automatic,1460000.0,13.1,800,7,21900.0
330,Kia,Seltos,2024,Petrol,Automatic,1860000.0,16.8,2000,6,12300.0
331,Maruti Suzuki,Swift,2021,Petrol,Manual,1480000.0,10.2,800,6,10800.0
332,Toyota,Glanza,2021,Diesel,Automatic,3000000.0,27.0,1500,5,15300.0
333,Tata Motors,Harrier,2022,Electric,Automatic,1360000.0,12.3,1200,7,17900.0
334,Tata Motors,Punch,2021,CNG,Manual,430000.0,24.8,2500,7,15700.0
335,Skoda,Octavia,2017,Diesel,Automatic,1560000.0,27.0,2500,7,16400.0
336,Honda,Jazz,2018,Electric,Manual,1100000.0,11.8,1000,6,10200.0
337,Maruti Suzuki,Ertiga,2015,Electric,Automatic,1930000.0,17.5,1800,7,9500.0
338,Maruti Suzuki,WagonR,2015,CNG,Automatic,2270000.0,26.2,1200,5,12000.0
339,Maruti Suzuki,Ertiga,2024,Petrol,Automatic,910000.0,16.0,800,5,25000.0
340,Kia,Carens,2015,CNG,Manual,1600000.0,17.4,1000,7,9400.0
341,Volkswagen,Virtus,2018,Diesel,Automatic,1120000.0,29.7,2500,4,22900.0
342,Tata Motors,Nexon,2016,Petrol,Manual,420000.0,24.5,1800,6,17500.0
343,Maruti Suzuki,Dzire,2022,Diesel,Automatic,1310000.0,19.3,1500,4,19000.0
344,Volkswagen,Tiguan,2015,Diesel,Manual,560000.0,28.6,1000,7,14000.0
345,Mahindra,Bolero,2018,CNG,Automatic,680000.0,22.2,1200,5,7700.0
346,Maruti Suzuki,Swift,2017,Electric,Automatic,2020000.0,11.7,1800,4,17000.0
347,Mahindra,Bolero,2024,CNG,Manual,2390000.0,19.6,1200,6,22100.0
348,Honda,City,2017,Diesel,Automatic,1740000.0,19.3,800,6,20300.0
349,Renault,Kwid,2015,CNG,Automatic,520000.0,18.2,800,7,11100.0
350,Toyota,Fortuner,2018,Petrol,Manual,2960000.0,13.1,1800,4,19500.0
351,Hyundai,Creta,2022,Diesel,Automatic,1200000.0,21.1,1500,6,20600.0
352,Skoda,Superb,2016,Diesel,Manual,3150000.0,11.0,1200,7,10800.0
353,Toyota,Fortuner,2024,CNG,Automatic,3230000.0,16.3,1200,7,22500.0
354,Tata Motors,Altroz,2024,Diesel,Automatic,2520000.0,21.5,800,4,8500.0
355,Mahindra,Scorpio,2021,Petrol,Automatic,2310000.0,15.6,1200,6,9400.0
356,Volkswagen,Vento,2016,Electric,Manual,2850000.0,14.2,800,4,19400.0
357,Hyundai,Venue,2020,Petrol,Manual,1670000.0,16.1,1800,4,12100.0
358,Volkswagen,Polo,2019,CNG,Automatic,2340000.0,22.7,800,7,19700.0
359,Tata Motors,Harrier,2018,CNG,Manual,1980000.0,18.0,1200,5,16300.0
360,Tata Motors,Nexon,2024,CNG,Automatic,1930000.0,28.7,2000,4,15600.0
361,Tata Motors,Nexon,2018,Petrol,Automatic,3200000.0,19.9,2500,6,13100.0
362,Mahindra,XUV300,2018,Petrol,Automatic,3470000.0,21.9,2500,7,21500.0
363,Toyota,Fortuner,2021,Diesel,Automatic,2850000.0,14.5,1000,7,10100.0
364,Tata Motors,Nexon,2017,Diesel,Manual,1930000.0,24.6,800,7,23000.0
365,Hyundai,i10,2018,CNG,Manual,2810000.0,20.2,2000,5,8500.0
366,Renault,Duster,2024,Petrol,Automatic,1670000.0,21.9,1000,6,20100.0
367,Renault,Kwid,2022,CNG,Manual,1380000.0,10.2,1500,4,13700.0
368,Skoda,Kushaq,2019,Electric,Manual,470000.0,12.0,1200,7,10400.0
369,Tata Motors,Punch,2018,CNG,Manual,1370000.0,21.0,2000,7,12200.0
370,Volkswagen,Taigun,2024,Electric,Automatic,2660000.0,10.8,1000,7,17600.0
371,Maruti Suzuki,Dzire,2015,Electric,Automatic,890000.0,15.9,800,4,8800.0
372,Renault,Kiger,2015,Electric,Manual,800000.0,12.7,1200,6,7700.0
373,Kia,Sonet,2017,Electric,Automatic,840000.0,11.4,2000,5,12800.0
374,Honda,City,2018,Petrol,Manual,2750000.0,22.7,800,4,12500.0
375,Honda,Civic,2018,Electric,Automatic,3220000.0,13.0,2500,6,11300.0
376,Honda,Jazz,2018,CNG,Automatic,2600000.0,18.4,1500,4,17600.0
377,Kia,Seltos,2016,Electric,Automatic,1610000.0,23.1,1800,7,18600.0
378,Kia,Carens,2020,Diesel,Automatic,470000.0,18.0,1200,5,6700.0
379,Maruti Suzuki,WagonR,2020,CNG,Automatic,690000.0,22.5,1500,6,18300.0
380,Renault,Kiger,2021,Electric,Manual,2360000.0,21.9,1800,6,20400.0
381,Skoda,Octavia,2015,Petrol,Automatic,2800000.0,16.4,1000,5,20000.0
382,Mahindra,Bolero,2024,Electric,Manual,1870000.0,14.3,1800,5,22200.0
383,Hyundai,Creta,2018,Petrol,Automatic,1610000.0,16.1,1800,4,10700.0
384,Toyota,Glanza,2021,Electric,Manual,800000.0,23.6,2000,7,11100.0
385,Tata Motors,Tiago,2017,Diesel,Manual,710000.0,22.0,1200,7,14500.0
386,Volkswagen,Polo,2015,Diesel,Automatic,2750000.0,22.6,1500,7,23400.0
387,Maruti Suzuki,Swift,2018,Electric,Automatic,2100000.0,18.3,1500,7,9100.0
388,Hyundai,Venue,2024,Electric,Manual,2710000.0,16.0,800,7,10500.0
389,Skoda,Superb,2023,CNG,Manual,1670000.0,23.5,1500,6,16600.0
390,Honda,WR-V,2022,Electric,Manual,2700000.0,18.8,1000,7,19700.0
391,Hyundai,Creta,2022,CNG,Manual,2080000.0,24.7,2500,7,18300.0
392,Toyota,Glanza,2015,Diesel,Manual,3190000.0,20.5,2500,6,24700.0
393,Volkswagen,Virtus,2023,Electric,Manual,2360000.0,16.0,1200,4,7100.0
394,Honda,WR-V,2024,Electric,Automatic,2180000.0,15.5,2000,6,17400.0
395,Mahindra,Scorpio,2016,CNG,Automatic,1460000.0,27.1,1200,7,20700.0
396,Volkswagen,Taigun,2018,Electric,Manual,1540000.0,16.6,1200,5,8500.0
397,Renault,Duster,2016,Diesel,Automatic,2900000.0,18.1,1200,6,9200.0
398,Volkswagen,Polo,2016,Diesel,Manual,3180000.0,18.4,2000,6,8300.0
399,Toyota,Camry,2024,CNG,Manual,1370000.0,26.6,2500,4,19600.0
400,Skoda,Slavia,2023,CNG,Automatic,2370000.0,14.6,1200,6,19500.0
401,Renault,Duster,2022,Petrol,Automatic,1890000.0,14.4,2000,5,16100.0
402,Hyundai,Creta,2019,Diesel,Manual,1130000.0,13.0,1200,7,13400.0
403,Hyundai,i20,2019,Petrol,Automatic,1150000.0,21.9,1200,4,12500.0
404,Mahindra,XUV300,2015,Petrol,Manual,640000.0,14.3,2500,5,23400.0
405,Honda,Civic,2023,Diesel,Manual,3070000.0,16.7,1200,5,20500.0
406,Tata Motors,Altroz,2017,Petrol,Automatic,1070000.0,10.7,1000,7,24400.0
407,Mahindra,Bolero,2016,CNG,Manual,1870000.0,27.9,800,6,17500.0
408,Hyundai,i20,2023,Petrol,Manual,2680000.0,10.8,1500,5,19200.0
409,Toyota,Glanza,2023,CNG,Automatic,3000000.0,18.7,1800,5,21500.0
410,Tata Motors,Tiago,2019,CNG,Automatic,1860000.0,18.1,800,4,13800.0
411,Kia,EV6,2024,Diesel,Manual,3160000.0,14.3,2500,4,11200.0
412,Toyota,Innova,2016,Electric,Manual,2360000.0,23.8,2000,4,9000.0
413,Volkswagen,Polo,2022,Electric,Manual,1290000.0,12.7,1000,6,16100.0
414,Toyota,Camry,2021,Electric,Automatic,700000.0,24.2,2000,7,23200.0
415,Tata Motors,Altroz,2019,CNG,Automatic,1630000.0,29.2,2500,5,21500.0
416,Mahindra,Scorpio,2019,Electric,Automatic,2490000.0,23.6,1800,4,17800.0
417,Skoda,Superb,2020,CNG,Automatic,2630000.0,11.5,800,5,19800.0
418,Tata Motors,Harrier,2016,Diesel,Manual,540000.0,24.6,2500,7,11500.0
419,Mahindra,Thar,2016,Diesel,Automatic,1190000.0,15.4,800,5,24700.0
420,Skoda,Octavia,2015,Diesel,Automatic,840000.0,20.7,2000,5,19100.0
421,Renault,Lodgy,2015,CNG,Automatic,1140000.0,28.8,2000,5,15100.0
422,Maruti Suzuki,WagonR,2016,Diesel,Manual,2410000.0,23.0,2500,6,14000.0
423,Hyundai,i10,2021,Electric,Manual,2950000.0,27.0,800,6,24600.0
424,Maruti Suzuki,Swift,2015,Petrol,Automatic,490000.0,14.8,1200,5,6600.0
425,Tata Motors,Nexon,2020,Diesel,Automatic,1280000.0,23.4,1000,5,8100.0
426,Renault,Lodgy,2023,CNG,Manual,930000.0,27.6,1500,4,8200.0
427,Mahindra,Thar,2023,Petrol,Automatic,3150000.0,18.4,2000,6,7300.0
428,Kia,Seltos,2022,CNG,Manual,2530000.0,16.8,2500,6,21600.0
429,Tata Motors,Punch,2021,Diesel,Manual,2980000.0,11.1,1500,6,8800.0
430,Skoda,Slavia,2016,CNG,Manual,3210000.0,15.6,2000,6,24700.0
431,Skoda,Octavia,2020,Petrol,Automatic,3120000.0,12.7,2500,6,23200.0
432,Skoda,Octavia,2017,Diesel,Manual,2340000.0,22.6,2000,5,17100.0
433,Toyota,Camry,2016,CNG,Automatic,2050000.0,17.0,1800,5,20600.0
434,Mahindra,XUV300,2016,Petrol,Manual,820000.0,23.6,1200,4,14100.0
435,Hyundai,i20,2016,CNG,Automatic,2310000.0,10.2,1200,5,15200.0
436,Hyundai,Venue,2019,CNG,Manual,2250000.0,16.8,800,5,6600.0
437,Skoda,Octavia,2016,Electric,Automatic,700000.0,14.0,2500,7,13500.0
438,Kia,Carens,2019,CNG,Automatic,2010000.0,26.3,1200,4,23600.0
439,Skoda,Superb,2024,Diesel,Automatic,2740000.0,10.1,1500,6,19100.0
440,Kia,Sonet,2021,Electric,Automatic,980000.0,13.7,2000,4,17100.0
441,Skoda,Rapid,2020,Electric,Manual,3030000.0,11.1,1000,4,15800.0
442,Tata Motors,Tiago,2017,Petrol,Manual,2400000.0,14.1,2500,5,11500.0
443,Skoda,Kushaq,2019,Petrol,Automatic,2660000.0,15.0,2000,4,10900.0
444,Skoda,Superb,2022,Petrol,Manual,2000000.0,28.7,1000,5,21400.0
445,Toyota,Glanza,2018,Diesel,Manual,2950000.0,28.2,2000,4,14500.0
446,Kia,Carens,2015,Diesel,Automatic,2290000.0,24.5,1000,7,24500.0
447,Renault,Kiger,2020,Petrol,Manual,1130000.0,10.9,1500,5,21200.0
448,Maruti Suzuki,Baleno,2024,Petrol,Manual,610000.0,25.0,1500,4,17200.0
449,Skoda,Kushaq,2023,Electric,Manual,2630000.0,26.2,1000,4,13100.0
450,Volkswagen,Tiguan,2017,CNG,Manual,1030000.0,16.8,1500,5,18600.0
451,Volkswagen,Tiguan,2017,Petrol,Manual,1520000.0,10.2,800,7,21700.0
452,Mahindra,Thar,2023,Electric,Manual,2560000.0,25.8,1000,4,21500.0
453,Honda,Jazz,2024,Diesel,Automatic,2470000.0,28.2,2000,6,5000.0
454,Toyota,Camry,2018,Petrol,Manual,2630000.0,23.5,2000,6,24600.0
455,Volkswagen,Taigun,2022,Diesel,Automatic,3020000.0,26.3,1500,7,22700.0
456,Honda,Amaze,2023,Diesel,Automatic,2540000.0,13.3,800,7,7000.0
457,Skoda,Superb,2018,Petrol,Manual,1460000.0,23.8,2500,7,21500.0
458,Skoda,Slavia,2019,Electric,Automatic,3320000.0,23.3,2500,7,10900.0
459,Skoda,Slavia,2019,Petrol,Automatic,470000.0,26.0,1000,7,7200.0
460,Honda,Civic,2021,Petrol,Manual,1540000.0,29.1,1500,5,7200.0
461,Kia,EV6,2020,CNG,Automatic,2480000.0,15.2,1000,4,24800.0
462,Renault,Lodgy,2016,CNG,Manual,3490000.0,17.6,1000,4,6600.0
463,Maruti Suzuki,WagonR,2024,Diesel,Automatic,2790000.0,12.5,1500,7,5700.0
464,Hyundai,Creta,2023,Diesel,Manual,450000.0,14.5,1000,6,16000.0
465,Toyota,Glanza,2015,CNG,Manual,2890000.0,19.4,1500,6,10900.0
466,Toyota,Glanza,2021,Diesel,Automatic,1990000.0,14.4,1200,4,9000.0
467,Tata Motors,Harrier,2017,Petrol,Automatic,1250000.0,16.9,2000,6,10500.0
468,Toyota,Fortuner,2018,Diesel,Manual,2830000.0,25.3,1000,5,5900.0
469,Renault,Duster,2016,Electric,Manual,570000.0,11.3,2000,5,24100.0
470,Kia,Sonet,2022,CNG,Manual,2170000.0,21.7,2000,4,12800.0
471,Hyundai,Venue,2019,Petrol,Automatic,690000.0,29.7,1000,6,10400.0
472,Toyota,Camry,2021,CNG,Manual,2350000.0,18.3,2000,5,11300.0
473,Skoda,Slavia,2024,Petrol,Manual,2970000.0,14.4,2500,7,14400.0
474,Mahindra,Scorpio,2021,Diesel,Manual,3480000.0,23.8,1200,6,12600.0
475,Mahindra,XUV700,2018,Electric,Manual,410000.0,12.7,2000,5,20100.0
476,Honda,Civic,2024,Diesel,Automatic,3480000.0,12.0,1000,4,8900.0
477,Skoda,Rapid,2022,Electric,Automatic,2020000.0,29.8,2000,6,12500.0
478,Hyundai,i20,2023,Petrol,Automatic,2060000.0,20.9,1200,4,21500.0
479,Mahindra,XUV300,2024,CNG,Manual,740000.0,13.6,1200,4,15700.0
480,Maruti Suzuki,WagonR,2024,CNG,Automatic,2020000.0,10.4,1800,7,13700.0
481,Renault,Kiger,2023,CNG,Automatic,700000.0,26.8,1000,6,23500.0
482,Kia,Carens,2023,CNG,Manual,2020000.0,11.8,1200,6,14800.0
483,Maruti Suzuki,Baleno,2018,Diesel,Automatic,2300000.0,10.3,2000,5,16600.0
484,Mahindra,Bolero,2018,CNG,Manual,1500000.0,11.3,1500,4,8600.0
485,Mahindra,Bolero,2021,Electric,Manual,1880000.0,19.0,1000,7,20700.0
486,Tata Motors,Nexon,2022,Diesel,Manual,2120000.0,19.0,1000,6,19100.0
487,Tata Motors,Punch,2015,Electric,Manual,510000.0,17.6,2000,4,20400.0
488,Mahindra,Scorpio,2016,CNG,Manual,1260000.0,24.9,800,5,13400.0
489,Honda,Civic,2020,CNG,Manual,1820000.0,18.2,1500,4,6500.0
490,Renault,Lodgy,2023,Diesel,Manual,3170000.0,13.1,1000,5,18700.0
491,Skoda,Rapid,2024,Petrol,Manual,1210000.0,29.5,1200,4,13100.0
492,Mahindra,Bolero,2017,Electric,Automatic,1340000.0,20.6,1000,5,16200.0
493,Renault,Kiger,2020,CNG,Automatic,1170000.0,29.9,800,5,11700.0
494,Maruti Suzuki,Ertiga,2023,Diesel,Automatic,3490000.0,25.5,1000,6,7800.0
495,Maruti Suzuki,Dzire,2022,Electric,Automatic,3400000.0,13.4,2500,5,20700.0
496,Mahindra,Scorpio,2021,CNG,Automatic,680000.0,17.8,1500,7,13000.0
497,Hyundai,i10,2023,Petrol,Manual,990000.0,29.1,800,4,9300.0
498,Volkswagen,Virtus,2023,Diesel,Automatic,2690000.0,17.7,2000,6,14500.0
499,Renault,Kwid,2019,CNG,Automatic,1730000.0,14.8,1200,5,21700.0
500,Tata Motors,Nexon,2021,Diesel,Manual,3240000.0,21.7,2000,6,10500.0
501,Toyota,Fortuner,2023,Electric,Automatic,3060000.0,22.1,1000,5,20600.0
502,Kia,Seltos,2018,Diesel,Manual,2380000.0,28.8,2000,5,18700.0
503,Kia,Carens,2018,Diesel,Automatic,770000.0,12.0,2500,7,18600.0
504,Toyota,Camry,2019,CNG,Manual,680000.0,20.2,1800,4,9900.0
505,Maruti Suzuki,Dzire,2015,Petrol,Manual,1110000.0,13.6,2500,6,14500.0
506,Skoda,Octavia,2022,Diesel,Automatic,1820000.0,22.1,2500,6,17500.0
507,Toyota,Glanza,2015,Diesel,Automatic,2200000.0,10.8,2000,6,9800.0
508,Tata Motors,Tiago,2018,Diesel,Manual,1890000.0,29.0,1800,6,9200.0
509,Kia,Seltos,2016,CNG,Automatic,2090000.0,11.7,2500,6,7300.0
510,Renault,Duster,2024,Diesel,Automatic,1360000.0,21.3,1500,4,21100.0
511,Toyota,Camry,2021,Electric,Automatic,2720000.0,25.8,1000,7,22700.0
512,Skoda,Kushaq,2016,CNG,Automatic,3010000.0,21.0,1800,4,21700.0
513,Skoda,Slavia,2018,Petrol,Automatic,2900000.0,20.5,2500,4,21100.0
514,Kia,Seltos,2023,CNG,Automatic,900000.0,24.2,2500,5,21800.0
515,Volkswagen,Taigun,2024,CNG,Manual,2640000.0,17.3,1200,5,11400.0
516,Hyundai,i20,2022,CNG,Automatic,890000.0,12.0,1000,4,18600.0
517,Hyundai,i20,2024,Electric,Automatic,1130000.0,16.8,1800,7,9700.0
518,Renault,Kwid,2022,Diesel,Automatic,1020000.0,27.8,2500,5,23100.0
519,Mahindra,Thar,2017,CNG,Manual,3020000.0,20.8,2000,6,16600.0
520,Tata Motors,Harrier,2017,Electric,Automatic,780000.0,26.7,1500,7,7000.0
521,Hyundai,Verna,2020,CNG,Automatic,1140000.0,13.4,1800,7,23500.0
522,Skoda,Octavia,2021,Electric,Automatic,1720000.0,10.5,1800,7,18500.0
523,Maruti Suzuki,WagonR,2019,Diesel,Automatic,1980000.0,13.2,2000,4,17800.0
524,Tata Motors,Altroz,2016,Diesel,Automatic,3490000.0,11.7,1200,4,23500.0
525,Hyundai,Venue,2019,CNG,Manual,730000.0,11.9,2000,5,5500.0
526,Hyundai,Creta,2020,Electric,Manual,860000.0,18.6,1200,6,20500.0
527,Toyota,Fortuner,2023,CNG,Automatic,3370000.0,23.9,1000,7,18400.0
528,Kia,Carens,2018,CNG,Automatic,1770000.0,19.7,800,4,17000.0
529,Mahindra,Bolero,2022,Electric,Automatic,690000.0,23.7,1000,4,17500.0
530,Maruti Suzuki,Baleno,2018,Electric,Automatic,2250000.0,19.6,1000,6,7400.0
531,Honda,City,2020,Diesel,Automatic,2020000.0,22.1,800,4,14400.0
532,Volkswagen,Taigun,2023,Petrol,Manual,3090000.0,11.0,2000,6,15600.0
533,Skoda,Slavia,2021,Petrol,Automatic,2860000.0,12.8,1500,4,20700.0
534,Volkswagen,Tiguan,2017,Petrol,Automatic,2550000.0,14.9,1800,6,20100.0
535,Maruti Suzuki,Swift,2021,Diesel,Manual,2740000.0,17.4,800,6,12700.0
536,Tata Motors,Altroz,2020,Petrol,Manual,2160000.0,14.7,1800,6,16400.0
537,Kia,Sonet,2022,Diesel,Manual,1540000.0,28.4,2500,5,6600.0
538,Renault,Duster,2024,Electric,Automatic,2970000.0,23.8,2500,4,12800.0
539,Honda,WR-V,2018,CNG,Manual,1830000.0,12.7,1500,7,8500.0
540,Skoda,Rapid,2017,CNG,Manual,790000.0,16.2,1800,4,9800.0
541,Toyota,Glanza,2017,Diesel,Automatic,3200000.0,20.8,800,6,20100.0
542,Skoda,Octavia,2019,Diesel,Manual,2050000.0,24.0,1000,7,8700.0
543,Tata Motors,Nexon,2015,CNG,Automatic,1900000.0,19.8,2000,7,22400.0
544,Maruti Suzuki,WagonR,2017,Petrol,Manual,1270000.0,11.7,800,4,5600.0
545,Kia,Carens,2022,Petrol,Automatic,2790000.0,15.7,1000,5,9500.0
546,Tata Motors,Punch,2019,Petrol,Manual,830000.0,13.5,2500,5,19200.0
547,Mahindra,Bolero,2020,Diesel,Manual,2580000.0,22.7,1200,5,17100.0
548,Mahindra,XUV700,2016,Petrol,Manual,1140000.0,13.5,1200,4,16800.0
549,Maruti Suzuki,WagonR,2021,Diesel,Automatic,1180000.0,23.1,800,6,13000.0
550,Tata Motors,Harrier,2016,Petrol,Manual,1450000.0,28.5,2000,6,18500.0
551,Maruti Suzuki,WagonR,2023,Petrol,Manual,2550000.0,11.9,1000,5,18100.0
552,Mahindra,Thar,2021,Electric,Automatic,2180000.0,20.2,1000,4,21000.0
553,Tata Motors,Punch,2023,CNG,Automatic,2330000.0,22.0,2000,7,20000.0
554,Toyota,Camry,2022,Diesel,Manual,1640000.0,24.0,1200,4,14500.0
555,Tata Motors,Nexon,2016,Diesel,Manual,3170000.0,13.2,1000,4,7500.0
556,Hyundai,Creta,2016,Diesel,Automatic,2940000.0,24.3,800,5,10000.0
557,Maruti Suzuki,Dzire,2017,Petrol,Manual,2410000.0,11.4,2500,6,13900.0
558,Tata Motors,Tiago,2023,CNG,Automatic,3310000.0,27.2,800,4,16700.0
559,Skoda,Kushaq,2023,CNG,Automatic,1120000.0,27.2,800,5,19900.0
560,Mahindra,XUV700,2018,Petrol,Manual,1820000.0,22.8,800,7,11000.0
561,Tata Motors,Nexon,2024,Electric,Manual,2160000.0,23.8,2500,4,22500.0
562,Mahindra,Bolero,2021,Electric,Manual,1460000.0,15.4,1200,6,7700.0
563,Honda,Jazz,2017,Electric,Manual,1120000.0,13.7,1000,7,12100.0
564,Maruti Suzuki,Swift,2023,Electric,Manual,3120000.0,29.8,800,6,11100.0
565,Toyota,Urban Cruiser,2017,Electric,Manual,420000.0,11.3,2000,6,23600.0
566,Tata Motors,Punch,2022,Electric,Automatic,2210000.0,22.2,1500,7,8700.0
567,Skoda,Rapid,2024,Electric,Manual,3070000.0,13.7,800,5,13600.0
568,Hyundai,i20,2015,CNG,Automatic,2600000.0,11.7,2500,6,22900.0
569,Kia,EV6,2020,CNG,Automatic,1210000.0,18.7,800,7,21800.0
570,Volkswagen,Tiguan,2018,CNG,Automatic,2390000.0,28.9,800,6,5700.0
571,Toyota,Innova,2017,Petrol,Manual,3330000.0,11.0,1800,4,7900.0
572,Maruti Suzuki,Dzire,2022,Petrol,Manual,1620000.0,21.9,2000,7,13700.0
573,Volkswagen,Tiguan,2024,CNG,Manual,3300000.0,11.0,2000,5,18900.0
574,Kia,Sonet,2018,Diesel,Automatic,720000.0,25.1,800,7,19300.0
575,Toyota,Fortuner,2017,CNG,Automatic,2080000.0,10.4,1200,7,19500.0
576,Honda,City,2023,Diesel,Manual,780000.0,24.7,1200,6,14100.0
577,Volkswagen,Vento,2024,CNG,Automatic,740000.0,28.1,2500,6,10800.0
578,Kia,Carens,2021,Petrol,Automatic,1640000.0,27.9,1800,7,12700.0
579,Toyota,Glanza,2024,Petrol,Manual,3490000.0,11.1,1000,5,6200.0
580,Toyota,Camry,2018,Electric,Manual,500000.0,20.0,1000,7,21300.0
581,Honda,Amaze,2017,Petrol,Automatic,2090000.0,12.7,2500,7,23500.0
582,Skoda,Superb,2016,Electric,Automatic,2540000.0,20.8,2000,7,10900.0
583,Tata Motors,Tiago,2024,Petrol,Manual,730000.0,11.1,1200,7,19200.0
584,Honda,WR-V,2017,Electric,Automatic,2900000.0,27.0,1800,7,13100.0
585,Maruti Suzuki,Baleno,2018,Electric,Automatic,3250000.0,21.1,1000,4,20800.0
586,Honda,Jazz,2019,CNG,Manual,2700000.0,10.7,1800,7,18500.0
587,Toyota,Urban Cruiser,2021,CNG,Manual,2240000.0,14.8,2500,4,15300.0
588,Maruti Suzuki,Baleno,2022,Petrol,Automatic,3390000.0,18.0,1800,6,22100.0
589,Honda,Civic,2018,Diesel,Automatic,2590000.0,16.4,1200,6,16800.0
590,Skoda,Superb,2017,Petrol,Automatic,3140000.0,17.6,800,5,7100.0
591,Hyundai,i20,2015,Electric,Automatic,1170000.0,18.5,800,5,20200.0
592,Skoda,Kushaq,2016,Petrol,Automatic,2300000.0,27.3,2000,6,5500.0
593,Mahindra,XUV700,2017,Diesel,Manual,3040000.0,14.4,2500,4,14700.0
594,Volkswagen,Polo,2022,Electric,Automatic,2340000.0,12.6,1800,4,18900.0
595,Maruti Suzuki,Ertiga,2024,Petrol,Manual,1920000.0,18.4,1500,7,22600.0
596,Volkswagen,Virtus,2020,Electric,Manual,1040000.0,10.9,1500,7,13000.0
597,Tata Motors,Nexon,2020,Petrol,Automatic,740000.0,25.8,2500,5,10100.0
598,Volkswagen,Tiguan,2015,Petrol,Manual,790000.0,16.2,2500,4,14800.0
599,Mahindra,XUV300,2020,Electric,Automatic,2540000.0,23.2,800,5,5600.0
600,Kia,EV6,2021,Diesel,Automatic,1780000.0,28.5,1000,4,24500.0
601,Skoda,Slavia,2018,Diesel,Automatic,2070000.0,22.2,1800,4,16400.0
602,Kia,EV6,2018,Petrol,Automatic,2850000.0,21.9,1800,4,20500.0
603,Skoda,Octavia,2024,Electric,Manual,3470000.0,22.0,2500,7,18000.0
604,Skoda,Kushaq,2019,Electric,Automatic,2220000.0,18.9,1500,4,22600.0
605,Hyundai,Venue,2024,Diesel,Manual,2500000.0,18.1,2500,7,14100.0
606,Kia,Seltos,2018,Petrol,Manual,2850000.0,13.2,2500,4,23900.0
607,Hyundai,Venue,2022,Petrol,Automatic,1380000.0,25.8,1200,5,21200.0
608,Skoda,Slavia,2021,Petrol,Manual,2870000.0,16.1,1800,7,8100.0
609,Hyundai,i10,2016,Electric,Manual,1940000.0,10.3,800,5,10200.0
610,Toyota,Camry,2018,Diesel,Manual,3360000.0,25.7,1000,4,13800.0
611,Volkswagen,Vento,2020,CNG,Manual,560000.0,12.1,1000,5,6500.0
612,Honda,Amaze,2017,Diesel,Manual,2840000.0,24.5,2500,7,14700.0
613,Mahindra,XUV700,2018,Petrol,Automatic,2170000.0,17.5,1200,7,19300.0
614,Maruti Suzuki,WagonR,2017,CNG,Automatic,2270000.0,20.2,2500,7,17700.0
615,Hyundai,Creta,2024,CNG,Automatic,2270000.0,24.3,2000,5,9700.0
616,Skoda,Rapid,2024,Electric,Manual,2950000.0,17.8,1000,5,12500.0
617,Mahindra,Thar,2022,Petrol,Automatic,2530000.0,24.6,1200,5,6300.0
618,Mahindra,XUV700,2019,Diesel,Automatic,2840000.0,11.5,2500,6,16700.0
619,Tata Motors,Harrier,2018,Petrol,Automatic,3350000.0,15.8,2500,7,21000.0
620,Hyundai,Verna,2018,Diesel,Automatic,2590000.0,27.1,1800,6,12600.0
621,Skoda,Superb,2020,Diesel,Manual,3400000.0,18.4,1200,6,11200.0
622,Tata Motors,Altroz,2015,Diesel,Manual,970000.0,25.9,800,4,23600.0
623,Tata Motors,Altroz,2023,Electric,Manual,690000.0,25.8,1500,7,12300.0
624,Volkswagen,Vento,2021,Diesel,Automatic,1500000.0,11.6,1200,7,12200.0
625,Mahindra,XUV700,2024,CNG,Manual,2210000.0,23.0,2500,6,5500.0
626,Volkswagen,Polo,2016,Diesel,Manual,1540000.0,18.5,1500,5,16900.0
627,Volkswagen,Vento,2024,Electric,Automatic,920000.0,19.8,1800,5,22400.0
628,Volkswagen,Vento,2020,Petrol,Automatic,1740000.0,28.3,1500,4,18300.0
